"kode","kode_normalisasi","jumlah_digit","tingkat","kode_induk","nama_resmi","kode_golongan_pokok","nama_golongan_pokok","jalur_kode","kelompok_sisa","halaman_cetak_mulai"
"2433.01","243301","6","Jabatan","2433","PERWAKILAN PENJUALAN (PRODUK INDUSTRI)","2","PROFESIONAL","2 > 24 > 243 > 2433 > 2433.01","tidak","401"
"2433.02","243302","6","Jabatan","2433","PERWAKILAN PENJUALAN (PRODUK MEDIS DAN FARMASI)","2","PROFESIONAL","2 > 24 > 243 > 2433 > 2433.02","tidak","402"
"2433.03","243303","6","Jabatan","2433","PERWAKILAN PENJUALAN PRODUK TEKNIK","2","PROFESIONAL","2 > 24 > 243 > 2433 > 2433.03","tidak","402"
"2433.99","243399","6","Jabatan","2433","PROFESIONAL PENJUALAN PRODUK TEKNIK DAN MEDIS (SELAIN TIK) LAINNYA","2","PROFESIONAL","2 > 24 > 243 > 2433 > 2433.99","ya","402"
"2434","2434","4","Subgolongan","243","PROFESIONAL PENJUALAN PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI","2","PROFESIONAL","2 > 24 > 243 > 2434","tidak","402"
"2434.00","243400","6","Jabatan","2434","PROFESIONAL PENJUALAN PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI","2","PROFESIONAL","2 > 24 > 243 > 2434 > 2434.00","tidak","403"
"25","25","2","Subgolongan pokok","2","PROFESIONAL TEKNOLOGI INFORMASI DAN KOMUNIKASI","2","PROFESIONAL","2 > 25","tidak","403"
"251","251","3","Golongan","25","ANALIS DAN PENGEMBANG PERANGKAT LUNAK SERTA APLIKASI","2","PROFESIONAL","2 > 25 > 251","tidak","404"
"2511","2511","4","Subgolongan","251","ANALIS SISTEM","2","PROFESIONAL","2 > 25 > 251 > 2511","tidak","404"
"2511.01","251101","6","Jabatan","2511","ANALIS BISNIS (TI)","2","PROFESIONAL","2 > 25 > 251 > 2511 > 2511.01","tidak","405"
"2511.02","251102","6","Jabatan","2511","KONSULTAN SISTEM","2","PROFESIONAL","2 > 25 > 251 > 2511 > 2511.02","tidak","405"
"2511.03","251103","6","Jabatan","2511","PERANCANG SISTEM (TI)","2","PROFESIONAL","2 > 25 > 251 > 2511 > 2511.03","tidak","406"
"2511.99","251199","6","Jabatan","2511","ANALIS SISTEM LAINNYA","2","PROFESIONAL","2 > 25 > 251 > 2511 > 2511.99","ya","406"
"2512","2512","4","Subgolongan","251","PENGEMBANG PERANGKAT LUNAK","2","PROFESIONAL","2 > 25 > 251 > 2512","tidak","406"
"2512.01","251201","6","Jabatan","2512","ANALIS PEMROGRAMAN","2","PROFESIONAL","2 > 25 > 251 > 2512 > 2512.01","tidak","407"
"2512.02","251202","6","Jabatan","2512","PERANCANG PERANGKAT LUNAK","2","PROFESIONAL","2 > 25 > 251 > 2512 > 2512.02","tidak","407"
"2512.03","251203","6","Jabatan","2512","PEMROGRAM PERANGKAT LUNAK","2","PROFESIONAL","2 > 25 > 251 > 2512 > 2512.03","tidak","407"
"2512.04","251204","6","Jabatan","2512","TEKNISI PERANGKAT LUNAK","2","PROFESIONAL","2 > 25 > 251 > 2512 > 2512.04","tidak","407"
"2512.05","251205","6","Jabatan","2512","ANALIS DAN PENGUJI JAMINAN KUALITAS PERANGKAT LUNAK (QA)","2","PROFESIONAL","2 > 25 > 251 > 2512 > 2512.05","tidak","408"
"2512.99","251299","6","Jabatan","2512","PENGEMBANG PERANGKAT LUNAK LAINNYA","2","PROFESIONAL","2 > 25 > 251 > 2512 > 2512.99","ya","408"
"2513","2513","4","Subgolongan","251","PENGEMBANG WEB DAN MULTIMEDIA","2","PROFESIONAL","2 > 25 > 251 > 2513","tidak","408"
"2513.01","251301","6","Jabatan","2513","PROGRAMMER ANIMASI","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.01","tidak","409"
"2513.02","251302","6","Jabatan","2513","PROGRAMMER GIM KOMPUTER","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.02","tidak","409"
"2513.03","251303","6","Jabatan","2513","PENGEMBANG INTERNET","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.03","tidak","410"
"2513.04","251304","6","Jabatan","2513","PROGRAMMER MULTIMEDIA","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.04","tidak","410"
"2513.05","251305","6","Jabatan","2513","ARSITEK WEB","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.05","tidak","411"
"2513.06","251306","6","Jabatan","2513","PENGEMBANG WEB","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.06","tidak","411"
"2513.07","251307","6","Jabatan","2513","PERANCANG ANTARMUKA WEB DAN DIGITAL","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.07","tidak","411"
"2513.99","251399","6","Jabatan","2513","PENGEMBANG WEB DAN MULTIMEDIA LAINNYA","2","PROFESIONAL","2 > 25 > 251 > 2513 > 2513.99","ya","411"
"2514","2514","4","Subgolongan","251","PEMROGRAM APLIKASI","2","PROFESIONAL","2 > 25 > 251 > 2514","tidak","412"
"2514.00","251400","6","Jabatan","2514","PEMROGRAM APLIKASI","2","PROFESIONAL","2 > 25 > 251 > 2514 > 2514.00","tidak","412"
"2515","2515","4","Subgolongan","251","AHLI KRIPTOGRAFI","2","PROFESIONAL","2 > 25 > 251 > 2515","tidak","412"
"2515.01","251501","6","Jabatan","2515","ANALIS KRIPTOGRAFI","2","PROFESIONAL","2 > 25 > 251 > 2515 > 2515.01","tidak","413"
"2515.02","251502","6","Jabatan","2515","PEREKAYASA KRIPTOGRAFI","2","PROFESIONAL","2 > 25 > 251 > 2515 > 2515.02","tidak","413"
"2515.03","251503","6","Jabatan","2515","SPESIALIS KRIPTOGRAFI","2","PROFESIONAL","2 > 25 > 251 > 2515 > 2515.03","tidak","414"
"2515.99","251599","6","Jabatan","2515","AHLI KRIPTOGRAFI LAINNYA","2","PROFESIONAL","2 > 25 > 251 > 2515 > 2515.99","ya","414"
"2519","2519","4","Subgolongan","251","ANALIS DAN PENGEMBANG PERANGKAT LUNAK DAN APLIKASI YTDL","2","PROFESIONAL","2 > 25 > 251 > 2519","ya","414"
"2519.01","251901","6","Jabatan","2519","ANALIS JAMINAN KUALITAS (KOMPUTER)","2","PROFESIONAL","2 > 25 > 251 > 2519 > 2519.01","tidak","415"
"2519.02","251902","6","Jabatan","2519","TESTER PERANGKAT LUNAK","2","PROFESIONAL","2 > 25 > 251 > 2519 > 2519.02","tidak","415"
"2519.03","251903","6","Jabatan","2519","TESTER SISTEM","2","PROFESIONAL","2 > 25 > 251 > 2519 > 2519.03","tidak","415"
"2519.99","251999","6","Jabatan","2519","ANALIS DAN PENGEMBANG PERANGKAT LUNAK DAN APLIKASI YTDL LAINNYA","2","PROFESIONAL","2 > 25 > 251 > 2519 > 2519.99","ya","416"
"252","252","3","Golongan","25","PROFESIONAL BASIS DATA DAN JARINGAN","2","PROFESIONAL","2 > 25 > 252","tidak","416"
"2521","2521","4","Subgolongan","252","PENGELOLA DAN DESAINER BASIS DATA","2","PROFESIONAL","2 > 25 > 252 > 2521","tidak","416"
"2521.01","252101","6","Jabatan","2521","ADMINISTRATOR BASIS DATA","2","PROFESIONAL","2 > 25 > 252 > 2521 > 2521.01","tidak","417"
"2521.02","252102","6","Jabatan","2521","ANALIS BASIS DATA","2","PROFESIONAL","2 > 25 > 252 > 2521 > 2521.02","tidak","417"
"2521.03","252103","6","Jabatan","2521","ARSITEK BASIS DATA","2","PROFESIONAL","2 > 25 > 252 > 2521 > 2521.03","tidak","418"
"2521.99","252199","6","Jabatan","2521","PENGELOLA DAN DESAINER BASIS DATA LAINNYA","2","PROFESIONAL","2 > 25 > 252 > 2521 > 2521.99","ya","418"
"2522","2522","4","Subgolongan","252","PENGELOLA SISTEM","2","PROFESIONAL","2 > 25 > 252 > 2522","tidak","418"
"2522.01","252201","6","Jabatan","2522","ADMINISTRATOR SISTEM","2","PROFESIONAL","2 > 25 > 252 > 2522 > 2522.01","tidak","419"
"2522.02","252202","6","Jabatan","2522","ADMINISTRATOR JARINGAN","2","PROFESIONAL","2 > 25 > 252 > 2522 > 2522.02","tidak","419"
"2522.99","252299","6","Jabatan","2522","PENGELOLA SISTEM LAINNYA","2","PROFESIONAL","2 > 25 > 252 > 2522 > 2522.99","ya","419"
"2523","2523","4","Subgolongan","252","PROFESIONAL JARINGAN KOMPUTER","2","PROFESIONAL","2 > 25 > 252 > 2523","tidak","419"
"2523.01","252301","6","Jabatan","2523","ANALIS KOMUNIKASI (KOMPUTER)","2","PROFESIONAL","2 > 25 > 252 > 2523 > 2523.01","tidak","420"
"2523.02","252302","6","Jabatan","2523","ANALIS JARINGAN","2","PROFESIONAL","2 > 25 > 252 > 2523 > 2523.02","tidak","420"
"2523.99","252399","6","Jabatan","2523","PROFESIONAL JARINGAN KOMPUTER LAINNYA","2","PROFESIONAL","2 > 25 > 252 > 2523 > 2523.99","ya","421"
"2529","2529","4","Subgolongan","252","PROFESIONAL BASIS DATA DAN JARINGAN YTDL","2","PROFESIONAL","2 > 25 > 252 > 2529","ya","421"
"2529.01","252901","6","Jabatan","2529","SPESIALIS FORENSIK DIGITAL","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.01","tidak","421"
"2529.02","252902","6","Jabatan","2529","SPESIALIS KEAMANAN (TIK)","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.02","tidak","422"
"2529.03","252903","6","Jabatan","2529","ANALIS INSIDEN SIBER","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.03","tidak","422"
"2529.04","252904","6","Jabatan","2529","AUDITOR KEAMANAN INFORMASI","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.04","tidak","422"
"2529.05","252905","6","Jabatan","2529","SPESIALIS KEAMANAN SIBER","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.05","tidak","422"
"2529.06","252906","6","Jabatan","2529","SPESIALIS RISIKO KEAMANAN SIBER","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.06","tidak","423"
"2529.07","252907","6","Jabatan","2529","SPESIALIS TATA KELOLA KEAMANAN SIBER","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.07","tidak","423"
"2529.99","252999","6","Jabatan","2529","PROFESIONAL BASIS DATA DAN JARINGAN YTDL LAINNYA","2","PROFESIONAL","2 > 25 > 252 > 2529 > 2529.99","ya","423"
"26","26","2","Subgolongan pokok","2","PROFESIONAL HUKUM, SOSIAL, DAN BUDAYA","2","PROFESIONAL","2 > 26","tidak","423"
"261","261","3","Golongan","26","PROFESIONAL HUKUM","2","PROFESIONAL","2 > 26 > 261","tidak","424"
"2611","2611","4","Subgolongan","261","PENGACARA","2","PROFESIONAL","2 > 26 > 261 > 2611","tidak","424"
"2611.01","261101","6","Jabatan","2611","ADVOKAT","2","PROFESIONAL","2 > 26 > 261 > 2611 > 2611.01","tidak","425"
"2611.02","261102","6","Jabatan","2611","JAKSA","2","PROFESIONAL","2 > 26 > 261 > 2611 > 2611.02","tidak","426"
"2611.03","261103","6","Jabatan","2611","PENUNTUT UMUM","2","PROFESIONAL","2 > 26 > 261 > 2611 > 2611.03","tidak","426"
"2611.04","261104","6","Jabatan","2611","PENASIHAT HUKUM","2","PROFESIONAL","2 > 26 > 261 > 2611 > 2611.04","tidak","427"
"2611.99","261199","6","Jabatan","2611","PENGACARA LAINNYA","2","PROFESIONAL","2 > 26 > 261 > 2611 > 2611.99","ya","427"
"2612","2612","4","Subgolongan","261","HAKIM","2","PROFESIONAL","2 > 26 > 261 > 2612","tidak","427"
"2612.01","261201","6","Jabatan","2612","HAKIM PERADILAN UMUM","2","PROFESIONAL","2 > 26 > 261 > 2612 > 2612.01","tidak","427"
"2612.02","261202","6","Jabatan","2612","HAKIM PERADILAN AGAMA","2","PROFESIONAL","2 > 26 > 261 > 2612 > 2612.02","tidak","428"
"2612.03","261203","6","Jabatan","2612","HAKIM PERADILAN MILITER","2","PROFESIONAL","2 > 26 > 261 > 2612 > 2612.03","tidak","428"
"2612.04","261204","6","Jabatan","2612","HAKIM PERADILAN TATA USAHA NEGARA","2","PROFESIONAL","2 > 26 > 261 > 2612 > 2612.04","tidak","428"
"2612.99","261299","6","Jabatan","2612","HAKIM LAINNYA","2","PROFESIONAL","2 > 26 > 261 > 2612 > 2612.99","ya","429"
"2619","2619","4","Subgolongan","261","PROFESIONAL HUKUM YTDL","2","PROFESIONAL","2 > 26 > 261 > 2619","ya","429"
"2619.01","261901","6","Jabatan","2619","AHLI HUKUM (SELAIN PENGACARA ATAU HAKIM)","2","PROFESIONAL","2 > 26 > 261 > 2619 > 2619.01","tidak","429"
"2619.02","261902","6","Jabatan","2619","NOTARIS","2","PROFESIONAL","2 > 26 > 261 > 2619 > 2619.02","tidak","429"
"2619.03","261903","6","Jabatan","2619","SPESIALIS HAK KEKAYAAN INTELEKTUAL","2","PROFESIONAL","2 > 26 > 261 > 2619 > 2619.03","tidak","430"
"2619.99","261999","6","Jabatan","2619","PROFESIONAL HUKUM YTDL LAINNYA","2","PROFESIONAL","2 > 26 > 261 > 2619 > 2619.99","ya","430"
"262","262","3","Golongan","26","PUSTAKAWAN, ARSIPARIS, DAN KURATOR","2","PROFESIONAL","2 > 26 > 262","tidak","430"
"2621","2621","4","Subgolongan","262","ARSIPARIS DAN KURATOR","2","PROFESIONAL","2 > 26 > 262 > 2621","tidak","430"
"2621.01","262101","6","Jabatan","2621","PENGARSIP","2","PROFESIONAL","2 > 26 > 262 > 2621 > 2621.01","tidak","431"
"2621.02","262102","6","Jabatan","2621","KURATOR GALERI SENI","2","PROFESIONAL","2 > 26 > 262 > 2621 > 2621.02","tidak","431"
"2621.03","262103","6","Jabatan","2621","KURATOR MUSEUM","2","PROFESIONAL","2 > 26 > 262 > 2621 > 2621.03","tidak","432"
"2621.99","262199","6","Jabatan","2621","ARSIPARIS DAN KURATOR LAINNYA","2","PROFESIONAL","2 > 26 > 262 > 2621 > 2621.99","ya","432"
"2622","2622","4","Subgolongan","262","PUSTAKAWAN DAN PROFESIONAL INFORMASI YBDI","2","PROFESIONAL","2 > 26 > 262 > 2622","tidak","432"
"2622.01","262201","6","Jabatan","2622","AHLI BIBLIOGRAFI","2","PROFESIONAL","2 > 26 > 262 > 2622 > 2622.01","tidak","433"
"2622.02","262202","6","Jabatan","2622","JURU KATALOG","2","PROFESIONAL","2 > 26 > 262 > 2622 > 2622.02","tidak","433"
"2622.03","262203","6","Jabatan","2622","PUSTAKAWAN","2","PROFESIONAL","2 > 26 > 262 > 2622 > 2622.03","tidak","433"
"2622.99","262299","6","Jabatan","2622","PUSTAKAWAN DAN PROFESIONAL INFORMASI YBDI LAINNYA","2","PROFESIONAL","2 > 26 > 262 > 2622 > 2622.99","ya","433"
"263","263","3","Golongan","26","PROFESIONAL SOSIAL DAN KEAGAMAAN","2","PROFESIONAL","2 > 26 > 263","tidak","434"
"2631","2631","4","Subgolongan","263","AHLI EKONOMI","2","PROFESIONAL","2 > 26 > 263 > 2631","tidak","434"
"2631.01","263101","6","Jabatan","2631","EKONOM","2","PROFESIONAL","2 > 26 > 263 > 2631 > 2631.01","tidak","435"
"2631.02","263102","6","Jabatan","2631","AHLI EKONOMETRIK","2","PROFESIONAL","2 > 26 > 263 > 2631 > 2631.02","tidak","435"
"2631.03","263103","6","Jabatan","2631","PENASIHAT EKONOMI","2","PROFESIONAL","2 > 26 > 263 > 2631 > 2631.03","tidak","436"
"2631.04","263104","6","Jabatan","2631","ANALIS EKONOMI","2","PROFESIONAL","2 > 26 > 263 > 2631 > 2631.04","tidak","436"
"2631.05","263105","6","Jabatan","2631","AHLI EKONOMI PERBURUHAN","2","PROFESIONAL","2 > 26 > 263 > 2631 > 2631.05","tidak","436"
"2631.99","263199","6","Jabatan","2631","AHLI EKONOMI LAINNYA","2","PROFESIONAL","2 > 26 > 263 > 2631 > 2631.99","ya","437"
"2632","2632","4","Subgolongan","263","AHLI SOSIOLOGI, ANTROPOLOGI, DAN PROFESIONAL YBDI","2","PROFESIONAL","2 > 26 > 263 > 2632","tidak","437"
"2632.01","263201","6","Jabatan","2632","AHLI ANTROPOLOGI","2","PROFESIONAL","2 > 26 > 263 > 2632 > 2632.01","tidak","437"
"2632.02","263202","6","Jabatan","2632","AHLI ARKEOLOGI","2","PROFESIONAL","2 > 26 > 263 > 2632 > 2632.02","tidak","438"
"2632.03","263203","6","Jabatan","2632","AHLI ETNOLOGI","2","PROFESIONAL","2 > 26 > 263 > 2632 > 2632.03","tidak","438"
"2632.04","263204","6","Jabatan","2632","AHLI GEOGRAFI","2","PROFESIONAL","2 > 26 > 263 > 2632 > 2632.04","tidak","438"
"2632.05","263205","6","Jabatan","2632","AHLI SOSIOLOGI","2","PROFESIONAL","2 > 26 > 263 > 2632 > 2632.05","tidak","439"
"2632.99","263299","6","Jabatan","2632","AHLI SOSIOLOGI, ANTROPOLOGI, DAN PROFESIONAL YBDI LAINNYA","2","PROFESIONAL","2 > 26 > 263 > 2632 > 2632.99","ya","439"
"2633","2633","4","Subgolongan","263","AHLI FILSAFAT, SEJARAWAN, DAN AHLI POLITIK","2","PROFESIONAL","2 > 26 > 263 > 2633","tidak","439"
"2633.01","263301","6","Jabatan","2633","AHLI FILSAFAT","2","PROFESIONAL","2 > 26 > 263 > 2633 > 2633.01","tidak","440"
"2633.02","263302","6","Jabatan","2633","AHLI SEJARAH","2","PROFESIONAL","2 > 26 > 263 > 2633 > 2633.02","tidak","440"
"2633.03","263303","6","Jabatan","2633","AHLI POLITIK","2","PROFESIONAL","2 > 26 > 263 > 2633 > 2633.03","tidak","441"
"2633.04","263304","6","Jabatan","2633","AHLI GENEALOGI (AHLI SILSILAH)","2","PROFESIONAL","2 > 26 > 263 > 2633 > 2633.04","tidak","441"
"2633.99","263399","6","Jabatan","2633","AHLI FILSAFAT, SEJARAWAN, DAN AHLI POLITIK LAINNYA","2","PROFESIONAL","2 > 26 > 263 > 2633 > 2633.99","ya","441"
"2634","2634","4","Subgolongan","263","PSIKOLOG","2","PROFESIONAL","2 > 26 > 263 > 2634","tidak","441"
"2634.01","263401","6","Jabatan","2634","PSIKOLOG KLINIS","2","PROFESIONAL","2 > 26 > 263 > 2634 > 2634.01","tidak","442"
"2634.02","263402","6","Jabatan","2634","PSIKOLOG PENDIDIKAN","2","PROFESIONAL","2 > 26 > 263 > 2634 > 2634.02","tidak","442"
"2634.03","263403","6","Jabatan","2634","PSIKOLOG ORGANISASI","2","PROFESIONAL","2 > 26 > 263 > 2634 > 2634.03","tidak","443"
"2634.04","263404","6","Jabatan","2634","PSIKOTERAPIS","2","PROFESIONAL","2 > 26 > 263 > 2634 > 2634.04","tidak","443"
"2634.05","263405","6","Jabatan","2634","PSIKOLOG OLAHRAGA","2","PROFESIONAL","2 > 26 > 263 > 2634 > 2634.05","tidak","443"
"2634.99","263499","6","Jabatan","2634","PSIKOLOG LAINNYA","2","PROFESIONAL","2 > 26 > 263 > 2634 > 2634.99","ya","444"
"2635","2635","4","Subgolongan","263","PROFESIONAL KONSELING DAN PEKERJA SOSIAL","2","PROFESIONAL","2 > 26 > 263 > 2635","tidak","444"
"2635.01","263501","6","Jabatan","2635","KONSELOR KECANDUAN/ADIKSI","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.01","tidak","445"
"2635.02","263502","6","Jabatan","2635","KONSELOR DUKACITA","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.02","tidak","445"
"2635.03","263503","6","Jabatan","2635","KONSELOR ANAK DAN REMAJA","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.03","tidak","446"
"2635.04","263504","6","Jabatan","2635","KONSELOR KELUARGA","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.04","tidak","446"
"2635.05","263505","6","Jabatan","2635","KONSELOR PERNIKAHAN","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.05","tidak","446"
"2635.06","263506","6","Jabatan","2635","PETUGAS PAROLE (PEMBEBASAN BERSYARAT)","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.06","tidak","447"
"2635.07","263507","6","Jabatan","2635","PETUGAS MASA PERCOBAAN","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.07","tidak","447"
"2635.08","263508","6","Jabatan","2635","PEKERJA SOSIAL","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.08","tidak","448"
"2635.09","263509","6","Jabatan","2635","ORGANISATOR KESEJAHTERAAN PEREMPUAN","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.09","tidak","448"
"2635.99","263599","6","Jabatan","2635","PROFESIONAL KONSELING DAN PEKERJA SOSIAL LAINNYA","2","PROFESIONAL","2 > 26 > 263 > 2635 > 2635.99","ya","449"
"2636","2636","4","Subgolongan","263","PROFESIONAL PEMIMPIN KEAGAMAAN","2","PROFESIONAL","2 > 26 > 263 > 2636","tidak","449"
"2636.01","263601","6","Jabatan","2636","IMAM MUSLIM","2","PROFESIONAL","2 > 26 > 263 > 2636 > 2636.01","tidak","449"
"2636.02","263602","6","Jabatan","2636","PENDETA KATOLIK","2","PROFESIONAL","2 > 26 > 263 > 2636 > 2636.02","tidak","450"
"2636.03","263603","6","Jabatan","2636","PENDETA KRISTEN","2","PROFESIONAL","2 > 26 > 263 > 2636 > 2636.03","tidak","450"
"2636.04","263604","6","Jabatan","2636","PENDETA HINDU","2","PROFESIONAL","2 > 26 > 263 > 2636 > 2636.04","tidak","450"
"2636.05","263605","6","Jabatan","2636","PENDETA BUDDHA","2","PROFESIONAL","2 > 26 > 263 > 2636 > 2636.05","tidak","450"
"2636.06","263606","6","Jabatan","2636","PENDETA KONGHUCU","2","PROFESIONAL","2 > 26 > 263 > 2636 > 2636.06","tidak","450"
"2636.99","263699","6","Jabatan","2636","PROFESIONAL PEMIMPIN KEAGAMAAN LAINNYA","2","PROFESIONAL","2 > 26 > 263 > 2636 > 2636.99","ya","450"
"264","264","3","Golongan","26","PENULIS, WARTAWAN, DAN AHLI BAHASA","2","PROFESIONAL","2 > 26 > 264","tidak","450"
"2641","2641","4","Subgolongan","264","PENGARANG DAN PENULIS YBDI","2","PROFESIONAL","2 > 26 > 264 > 2641","tidak","451"
"2641.01","264101","6","Jabatan","2641","PENULIS","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.01","tidak","452"
"2641.02","264102","6","Jabatan","2641","EDITOR BUKU","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.02","tidak","452"
"2641.03","264103","6","Jabatan","2641","PENULIS ESAI","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.03","tidak","453"
"2641.04","264104","6","Jabatan","2641","PENULIS MEDIA INTERAKTIF","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.04","tidak","453"
"2641.05","264105","6","Jabatan","2641","NOVELIS","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.05","tidak","453"
"2641.06","264106","6","Jabatan","2641","PENULIS DRAMA","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.06","tidak","453"
"2641.07","264107","6","Jabatan","2641","PENULIS PUISI (PENYAIR)","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.07","tidak","454"
"2641.08","264108","6","Jabatan","2641","PENULIS NASKAH","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.08","tidak","454"
"2641.09","264109","6","Jabatan","2641","PENULIS PIDATO","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.09","tidak","454"
"2641.10","264110","6","Jabatan","2641","PENULIS TEKNIS","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.10","tidak","454"
"2641.99","264199","6","Jabatan","2641","PENGARANG DAN PENULIS YBDI LAINNYA","2","PROFESIONAL","2 > 26 > 264 > 2641 > 2641.99","ya","455"
"2642","2642","4","Subgolongan","264","WARTAWAN","2","PROFESIONAL","2 > 26 > 264 > 2642","tidak","455"
"2642.01","264201","6","Jabatan","2642","WARTAWAN UMUM","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.01","tidak","456"
"2642.02","264202","6","Jabatan","2642","EDITOR COPY","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.02","tidak","456"
"2642.03","264203","6","Jabatan","2642","EDITOR SURAT KABAR","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.03","tidak","456"
"2642.04","264204","6","Jabatan","2642","REPORTER SURAT KABAR","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.04","tidak","456"
"2642.05","264205","6","Jabatan","2642","WARTAWAN OLAHRAGA","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.05","tidak","457"
"2642.06","264206","6","Jabatan","2642","SUB EDITOR","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.06","tidak","457"
"2642.07","264207","6","Jabatan","2642","REPORTER BERITA TV/RADIO","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.07","tidak","458"
"2642.08","264208","6","Jabatan","2642","JURNALIS FESYEN","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.08","tidak","458"
"2642.09","264209","6","Jabatan","2642","WARTAWAN MEDIA DIGITAL","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.09","tidak","458"
"2642.99","264299","6","Jabatan","2642","WARTAWAN LAINNYA","2","PROFESIONAL","2 > 26 > 264 > 2642 > 2642.99","ya","458"
"2643","2643","4","Subgolongan","264","PENERJEMAH, ALIH BAHASA, DAN PROFESIONAL BAHASA LAINNYA","2","PROFESIONAL","2 > 26 > 264 > 2643","tidak","459"
"2643.01","264301","6","Jabatan","2643","INTERPRETER","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.01","tidak","459"
"2643.02","264302","6","Jabatan","2643","LEKSIKOGRAF (AHLI PERKAMUSAN)","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.02","tidak","459"
"2643.03","264303","6","Jabatan","2643","AHLI FILOLOGI (MANUSKRIP)","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.03","tidak","459"
"2643.04","264304","6","Jabatan","2643","JURU BAHASA ISYARAT (SIGN LANGUAGE INTERPRETER)","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.04","tidak","460"
"2643.05","264305","6","Jabatan","2643","SUBTITLER","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.05","tidak","460"
"2643.06","264306","6","Jabatan","2643","PENERJEMAH (TRANSLATOR)","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.06","tidak","460"
"2643.07","264307","6","Jabatan","2643","AHLI BAHASA DAN SASTRA","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.07","tidak","460"
"2643.99","264399","6","Jabatan","2643","PENERJEMAH, ALIH BAHASA, DAN PROFESIONAL BAHASA LAINNYA YTDL","2","PROFESIONAL","2 > 26 > 264 > 2643 > 2643.99","ya","460"
